open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1549206000000,3460.41000000,3466.01000000,3448.15000000,3463.50000000,1022.68903100,1549209599999,3537137.56000443,6650,556.28471200,1924401.41284236,0
1549209600000,3462.80000000,3468.98000000,3459.07000000,3467.91000000,945.49975800,1549213199999,3276218.18177765,5799,519.06849300,1798714.78735718,0
1549213200000,3467.90000000,3467.90000000,3459.05000000,3460.00000000,459.88962700,1549216799999,1593171.65420091,4055,268.00221400,928469.82876636,0
1549216800000,3460.00000000,3467.95000000,3459.03000000,3466.88000000,567.36603700,1549220399999,1964961.80087913,4393,335.88004100,1163284.23725583,0
1549220400000,3466.88000000,3468.99000000,3431.40000000,3445.60000000,1356.66996100,1549223999999,4682665.74542757,8314,602.62846700,2081002.01879439,0
1549224000000,3445.60000000,3445.98000000,3431.23000000,3443.00000000,1290.38767600,1549227599999,4438122.83953848,9424,688.17814500,2367075.45119610,0
1549227600000,3443.00000000,3443.92000000,3426.00000000,3434.85000000,1151.48182400,1549231199999,3953636.42602007,6569,602.75504800,2069864.50414454,0
1549231200000,3435.21000000,3452.00000000,3431.05000000,3450.86000000,728.43848000,1549234799999,2506866.53575516,5506,398.66973600,1371797.92728479,0
1549234800000,3451.73000000,3466.55000000,3445.30000000,3458.11000000,1019.50164000,1549238399999,3524148.38972119,6361,525.32975400,1815732.99019242,0
1549238400000,3458.11000000,3471.84000000,3455.00000000,3462.51000000,849.64406400,1549241999999,2944212.62432703,5531,506.70539500,1756147.37190637,0
1549242000000,3461.98000000,3471.27000000,3457.40000000,3468.79000000,637.54225700,1549245599999,2208082.57571837,4992,337.05238900,1167407.45174451,0
1549245600000,3469.62000000,3471.29000000,3452.27000000,3456.30000000,715.26587300,1549249199999,2476224.33052529,5348,343.14433200,1188080.44681392,0
1549249200000,3457.71000000,3462.18000000,3452.49000000,3458.28000000,988.89621800,1549252799999,3419516.68806293,5516,571.73230500,1977043.08133549,0
1549252800000,3458.28000000,3467.78000000,3456.90000000,3462.02000000,746.92730300,1549256399999,2586449.10948450,5619,315.97996000,1094169.84550289,0
1549256400000,3461.06000000,3462.52000000,3453.18000000,3457.63000000,511.76488600,1549259999999,1769638.58941440,4331,284.60750500,984208.99915070,0
1549260000000,3457.87000000,3466.73000000,3456.02000000,3460.12000000,548.43883800,1549263599999,1898173.74458788,4446,272.24950200,942445.91059981,0
1549263600000,3460.30000000,3467.07000000,3457.59000000,3463.02000000,505.65470800,1549267199999,1750463.75409396,4536,283.40870600,981075.57484529,0
1549267200000,3463.02000000,3484.88000000,3459.00000000,3461.48000000,1483.34257600,1549270799999,5146802.48726750,9334,827.65242800,2872684.75461855,0
1549270800000,3462.78000000,3467.87000000,3445.49000000,3448.96000000,1933.85084200,1549274399999,6686119.97277577,10763,1012.50788800,3501060.10735604,0
