timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2021-01-07 04:00:00,0.00112410,0.00119390,0.00111790,0.00117030,402211.24000000,1610006399999,467.61664069,33882,132931.00000000,153.77314913,0
2021-01-07 08:00:00,0.00117050,0.00119000,0.00115420,0.00116060,169602.53000000,1610020799999,198.38943212,23681,87053.79000000,101.94997267,0
2021-01-07 12:00:00,0.00116060,0.00116650,0.00113640,0.00113840,134265.36000000,1610035199999,154.29082873,25489,63658.26000000,73.15428430,0
2021-01-07 16:00:00,0.00113860,0.00114020,0.00108440,0.00110690,285233.87000000,1610049599999,317.13474847,44717,147153.35000000,163.75777463,0
2021-01-07 20:00:00,0.00110720,0.00112140,0.00109180,0.00110520,151356.37000000,1610063999999,167.21060024,24554,83276.93000000,92.01680781,0
2021-01-08 00:00:00,0.00110610,0.00111400,0.00108130,0.00108280,165092.49000000,1610078399999,181.88985760,20453,84035.35000000,92.60859891,0
2021-01-08 04:00:00,0.00108230,0.00109610,0.00107330,0.00109280,101451.34000000,1610092799999,110.10539149,13926,46618.47000000,50.61487353,0
2021-01-08 08:00:00,0.00109290,0.00110800,0.00104270,0.00104350,178034.13000000,1610107199999,191.25961354,24150,74418.91000000,79.87210243,0
2021-01-08 12:00:00,0.00104340,0.00104950,0.00102340,0.00103850,179451.95000000,1610121599999,185.84122899,25005,85824.02000000,88.86246815,0
2021-01-08 16:00:00,0.00103860,0.00104490,0.00102000,0.00103560,115138.85000000,1610135999999,118.96232650,17600,54137.99000000,55.96444363,0
2021-01-08 20:00:00,0.00103560,0.00106090,0.00103240,0.00104360,98196.12000000,1610150399999,102.68648030,17210,45629.46000000,47.71021399,0
2021-01-09 00:00:00,0.00104350,0.00107360,0.00103460,0.00106600,190453.77000000,1610164799999,200.87547415,17200,83770.99000000,88.34954477,0
2021-01-09 04:00:00,0.00106580,0.00107300,0.00105420,0.00105660,88560.47000000,1610179199999,94.30031872,13415,41571.06000000,44.28726479,0
2021-01-09 08:00:00,0.00105680,0.00106110,0.00103010,0.00105430,106901.79000000,1610193599999,111.56249138,17888,51740.49000000,53.96788051,0
2021-01-09 12:00:00,0.00105430,0.00105760,0.00103950,0.00105750,95027.03000000,1610207999999,99.74793088,13650,44487.30000000,46.70633375,0
2021-01-09 16:00:00,0.00105750,0.00108130,0.00105620,0.00107600,95098.23000000,1610222399999,101.46678856,14486,44001.93000000,46.95629625,0
2021-01-09 20:00:00,0.00107600,0.00109740,0.00107340,0.00109380,102452.43000000,1610236799999,110.95820200,15283,49183.40000000,53.29345178,0
2021-01-10 00:00:00,0.00109390,0.00111600,0.00106310,0.00108830,200993.93000000,1610251199999,218.76977210,18240,106259.82000000,115.51254351,0
2021-01-10 04:00:00,0.00108860,0.00109800,0.00107540,0.00108760,124521.21000000,1610265599999,135.23974436,13664,50717.79000000,55.09080518,0
2021-01-10 08:00:00,0.00108720,0.00109390,0.00107430,0.00108600,134251.23000000,1610279999999,145.70143537,17964,66549.95000000,72.26082199,0
2021-01-10 12:00:00,0.00108720,0.00109900,0.00108410,0.00109670,100131.30000000,1610294399999,109.26301153,14306,46541.19000000,50.79921959,0
2021-01-10 16:00:00,0.00109760,0.00112480,0.00109280,0.00112430,140569.18000000,1610308799999,156.18185132,19069,69528.19000000,77.28815257,0
2021-01-10 20:00:00,0.00112420,0.00114390,0.00108600,0.00111220,195694.20000000,1610323199999,217.56331936,22204,103498.82000000,114.95861111,0
2021-01-11 00:00:00,0.00111220,0.00113420,0.00109820,0.00111330,203513.85000000,1610337599999,227.15196812,26890,102788.50000000,114.75960248,0
2021-01-11 04:00:00,0.00111260,0.00116200,0.00110320,0.00114240,228816.79000000,1610351999999,259.99550292,28832,109286.02000000,124.33893893,0
2021-01-11 08:00:00,0.00114120,0.00114200,0.00110720,0.00112670,109900.20000000,1610366399999,123.20327300,17254,54376.86000000,60.98116356,0
2021-01-11 12:00:00,0.00112630,0.00116460,0.00111200,0.00115410,322127.50000000,1610380799999,367.75158688,34782,181677.25000000,207.61982325,0
2021-01-11 16:00:00,0.00115370,0.00116860,0.00111060,0.00113130,298960.71000000,1610395199999,342.19502907,35943,166816.35000000,191.44361730,0
2021-01-11 20:00:00,0.00113140,0.00114470,0.00107160,0.00107770,152745.53000000,1610409599999,168.48785639,23867,61239.76000000,67.64141670,0
2021-01-12 00:00:00,0.00107770,0.00112960,0.00107070,0.00110290,125816.10000000,1610423999999,138.45283150,16991,50891.23000000,56.00852750,0
2021-01-12 04:00:00,0.00110290,0.00110670,0.00107990,0.00108900,182210.00000000,1610438399999,199.39517169,17724,86939.96000000,95.16545703,0
2021-01-12 08:00:00,0.00108920,0.00110480,0.00107990,0.00110310,98403.63000000,1610452799999,107.42862532,13852,43734.56000000,47.79451528,0
2021-01-12 12:00:00,0.00110260,0.00114100,0.00109840,0.00113260,151591.32000000,1610467199999,170.05940266,17780,80850.28000000,90.73005803,0
2021-01-12 16:00:00,0.00113240,0.00113260,0.00110170,0.00111600,147129.80000000,1610481599999,164.28687450,14617,80304.13000000,89.67567561,0
2021-01-12 20:00:00,0.00111600,0.00113510,0.00110710,0.00112400,106539.03000000,1610495999999,119.65876081,14011,56931.76000000,63.94677014,0
2021-01-13 00:00:00,0.00112400,0.00114600,0.00111400,0.00112750,214711.87000000,1610510399999,243.84819390,19833,107197.55000000,121.85824466,0
2021-01-13 04:00:00,0.00112670,0.00114880,0.00109210,0.00109490,190275.41000000,1610524799999,213.54857393,18323,87421.09000000,98.16401414,0
2021-01-13 08:00:00,0.00109520,0.00111470,0.00109000,0.00111180,137120.56000000,1610539199999,151.28844192,15058,70502.88000000,77.81755197,0
2021-01-13 12:00:00,0.00111150,0.00112570,0.00110720,0.00111920,93997.45000000,1610553599999,104.93622943,13021,46133.50000000,51.51988815,0
2021-01-13 16:00:00,0.00112000,0.00113000,0.00109200,0.00109620,145704.53000000,1610567999999,162.30025729,15959,75109.32000000,83.71138062,0
2021-01-13 20:00:00,0.00109530,0.00110270,0.00106330,0.00107300,148837.06000000,1610582399999,161.17267569,18688,67977.98000000,73.61595098,0
2021-01-14 00:00:00,0.00107300,0.00109640,0.00106000,0.00107580,185217.58000000,1610596799999,198.85099659,17787,76656.32000000,82.35980243,0
2021-01-14 04:00:00,0.00107580,0.00109600,0.00106120,0.00106470,169567.77000000,1610611199999,182.24625828,14982,91503.61000000,98.35573449,0
2021-01-14 08:00:00,0.00106450,0.00107700,0.00105140,0.00107300,96138.34000000,1610625599999,102.25017354,13419,46750.15000000,49.72361045,0
2021-01-14 12:00:00,0.00107310,0.00107990,0.00103830,0.00105300,121945.22000000,1610639999999,129.52287333,17302,56422.58000000,59.96582950,0
2021-01-14 16:00:00,0.00105280,0.00106000,0.00103830,0.00104140,96136.38000000,1610654399999,101.01653941,13921,49237.15000000,51.75098059,0
2021-01-14 20:00:00,0.00104130,0.00107040,0.00103980,0.00106920,102385.49000000,1610668799999,107.94719117,14024,53205.67000000,56.09396156,0
2021-01-15 00:00:00,0.00106920,0.00107790,0.00105640,0.00107050,192843.94000000,1610683199999,206.06300977,13379,102640.54000000,109.71092280,0
2021-01-15 04:00:00,0.00107030,0.00109750,0.00106390,0.00108570,211216.47000000,1610697599999,228.53416596,15128,105888.81000000,114.54207404,0
2021-01-15 08:00:00,0.00108570,0.00108810,0.00107570,0.00108160,134744.55000000,1610711999999,145.94252928,13124,67368.66000000,73.00230566,0
2021-01-15 12:00:00,0.00108140,0.00112290,0.00107790,0.00112020,241208.53000000,1610726399999,266.43608873,23573,109268.89000000,120.74271600,0
2021-01-15 16:00:00,0.00111980,0.00114500,0.00110700,0.00113990,205645.72000000,1610740799999,231.92658428,25975,101916.41000000,115.10457630,0
2021-01-15 20:00:00,0.00113970,0.00114470,0.00111040,0.00111360,96314.47000000,1610755199999,108.38973908,14874,43809.54000000,49.35812992,0
2021-01-16 00:00:00,0.00111320,0.00114170,0.00109830,0.00113980,98811.80000000,1610769599999,110.59218958,15631,51470.68000000,57.65331545,0
2021-01-16 04:00:00,0.00114000,0.00114500,0.00112680,0.00113550,164050.52000000,1610783999999,186.45192587,14205,87485.83000000,99.47932585,0
2021-01-16 08:00:00,0.00113690,0.00115250,0.00111400,0.00114350,206646.60000000,1610798399999,235.65281329,22011,91728.83000000,104.61024418,0
2021-01-16 12:00:00,0.00114370,0.00117300,0.00114130,0.00117050,241089.59000000,1610812799999,280.52566945,21207,118419.38000000,137.73704167,0
2021-01-16 16:00:00,0.00117030,0.00117830,0.00114530,0.00117780,205782.51000000,1610827199999,239.30194468,22385,101295.24000000,117.85618355,0
2021-01-16 20:00:00,0.00117780,0.00119700,0.00117440,0.00119700,154657.22000000,1610841599999,183.20184783,15777,77523.11000000,91.86110944,0
2021-01-17 00:00:00,0.00119710,0.00122540,0.00118440,0.00119580,333299.24000000,1610855999999,401.06989281,24225,172713.03000000,207.82867933,0
2021-01-17 04:00:00,0.00119610,0.00121100,0.00118520,0.00119450,189410.83000000,1610870399999,226.59291528,17552,93987.99000000,112.51274711,0
2021-01-17 08:00:00,0.00119400,0.00121200,0.00119000,0.00119630,125675.71000000,1610884799999,150.85308113,14948,62858.62000000,75.48203615,0
2021-01-17 12:00:00,0.00119630,0.00121680,0.00118290,0.00121610,124698.97000000,1610899199999,149.21752330,17429,62011.48000000,74.17441620,0
2021-01-17 16:00:00,0.00121640,0.00129000,0.00121420,0.00127940,349971.44000000,1610913599999,436.13916463,31288,183987.15000000,229.31082721,0
2021-01-17 20:00:00,0.00127960,0.00130200,0.00125200,0.00127980,218051.70000000,1610927999999,278.46832972,23854,93877.08000000,119.92911605,0
2021-01-18 00:00:00,0.00128000,0.00130740,0.00127730,0.00128800,217145.53000000,1610942399999,280.25244794,18548,119112.85000000,153.80038697,0
2021-01-18 04:00:00,0.00128780,0.00130780,0.00126740,0.00127680,166328.19000000,1610956799999,214.09874690,17510,85562.13000000,110.10696196,0
2021-01-18 08:00:00,0.00127630,0.00128450,0.00122600,0.00122800,218957.87000000,1610971199999,275.09741738,24935,113571.70000000,142.94975689,0
2021-01-18 12:00:00,0.00122800,0.00123490,0.00119840,0.00122890,270743.99000000,1610985599999,328.76891000,26502,145877.34000000,177.25798424,0
2021-01-18 16:00:00,0.00122900,0.00125310,0.00122710,0.00124350,82472.72000000,1610999999999,102.29124185,14372,47150.25000000,58.48018614,0
2021-01-18 20:00:00,0.00124390,0.00124770,0.00122900,0.00123770,75987.46000000,1611014399999,93.93529175,11758,39230.41000000,48.48725297,0
2021-01-19 00:00:00,0.00123800,0.00124630,0.00121720,0.00122750,151290.81000000,1611028799999,186.01091539,17236,89673.40000000,110.23375155,0
2021-01-19 04:00:00,0.00122740,0.00124880,0.00122600,0.00123200,192570.37000000,1611043199999,238.58010036,16486,132502.85000000,164.25434903,0
2021-01-19 08:00:00,0.00123110,0.00124500,0.00121580,0.00123380,130177.04000000,1611057599999,160.06557894,19155,63460.26000000,78.02441989,0
2021-01-19 12:00:00,0.00123370,0.00127390,0.00117750,0.00118590,328993.60000000,1611071999999,401.90857441,40999,152353.23000000,186.02974842,0
2021-01-19 16:00:00,0.00118600,0.00118680,0.00114790,0.00117260,232125.38000000,1611086399999,271.23672310,28687,117479.95000000,137.23073713,0
2021-01-19 20:00:00,0.00117310,0.00119490,0.00115590,0.00118540,170460.87000000,1611100799999,200.24036148,20951,80817.23000000,94.85985882,0
2021-01-20 00:00:00,0.00118450,0.00118700,0.00116220,0.00117870,116025.50000000,1611115199999,136.27346371,16606,54422.68000000,63.93582604,0
2021-01-20 04:00:00,0.00117950,0.00119330,0.00117480,0.00118440,95433.63000000,1611129599999,113.08209600,13788,46424.33000000,55.04864217,0
2021-01-20 08:00:00,0.00118460,0.00119200,0.00116730,0.00118410,112009.93000000,1611143999999,132.31273773,17768,61309.14000000,72.45117945,0
2021-01-20 12:00:00,0.00118410,0.00120130,0.00117760,0.00119770,100797.18000000,1611158399999,119.83915276,16811,59903.51000000,71.26474757,0
2021-01-20 16:00:00,0.00119770,0.00122450,0.00119080,0.00119950,185629.52000000,1611172799999,223.53184118,23211,92082.81000000,110.90656755,0
2021-01-20 20:00:00,0.00119960,0.00120530,0.00118590,0.00120030,148020.96000000,1611187199999,177.25889544,17158,87178.34000000,104.44464957,0
2021-01-21 00:00:00,0.00120030,0.00120800,0.00119690,0.00120460,152405.02000000,1611201599999,183.22830113,14446,98745.63000000,118.70801074,0
2021-01-21 04:00:00,0.00120380,0.00120800,0.00119390,0.00119970,88259.07000000,1611215999999,105.95665964,12022,51320.27000000,61.61044556,0
2021-01-21 08:00:00,0.00120020,0.00124000,0.00119830,0.00123340,187018.12000000,1611230399999,228.91119087,25164,113771.91000000,139.28062767,0
2021-01-21 12:00:00,0.00123320,0.00128500,0.00122930,0.00126480,361810.42000000,1611244799999,455.79787402,40765,202247.72000000,254.79705924,0
2021-01-21 16:00:00,0.00126410,0.00127270,0.00124240,0.00124960,162317.03000000,1611259199999,204.31641022,24484,77254.44000000,97.35243595,0
2021-01-21 20:00:00,0.00125000,0.00128090,0.00124730,0.00125210,168276.76000000,1611273599999,212.50565648,22820,80521.91000000,101.79243353,0
2021-01-22 00:00:00,0.00125310,0.00127920,0.00124940,0.00127010,210307.45000000,1611287999999,266.22220193,34924,106171.75000000,134.46412423,0
2021-01-22 04:00:00,0.00127050,0.00127920,0.00124400,0.00127420,142508.98000000,1611302399999,180.14483991,21259,73844.18000000,93.34870158,0
2021-01-22 08:00:00,0.00127380,0.00128260,0.00125600,0.00127540,125265.87000000,1611316799999,159.27979592,18842,66023.02000000,84.01246420,0
2021-01-22 12:00:00,0.00127550,0.00128470,0.00125040,0.00125280,165048.95000000,1611331199999,208.85468613,24008,71284.49000000,90.20913915,0
2021-01-22 16:00:00,0.00125280,0.00126230,0.00121620,0.00122440,164482.43000000,1611345599999,204.12607910,21449,71826.26000000,89.06297063,0
2021-01-22 20:00:00,0.00122430,0.00124100,0.00120440,0.00124000,92142.31000000,1611359999999,112.28674148,14062,40428.91000000,49.34438841,0
2021-01-23 00:00:00,0.00124090,0.00125780,0.00123480,0.00125780,108170.01000000,1611374399999,134.66658082,14240,54210.03000000,67.57138404,0
2021-01-23 04:00:00,0.00125770,0.00128100,0.00122810,0.00125060,180320.54000000,1611388799999,226.05917069,17982,108366.36000000,136.15515707,0
2021-01-23 08:00:00,0.00125060,0.00127280,0.00124980,0.00125980,140151.87000000,1611403199999,177.39398017,17266,79947.78000000,101.20784050,0
2021-01-23 12:00:00,0.00125890,0.00127090,0.00124800,0.00126850,101048.19000000,1611417599999,127.15961493,15615,50175.72000000,63.17812041,0
2021-01-23 16:00:00,0.00126890,0.00127250,0.00125750,0.00126570,83547.36000000,1611431999999,105.76419620,12567,38001.84000000,48.12834927,0
2021-01-23 20:00:00,0.00126530,0.00127600,0.00125570,0.00127490,97536.14000000,1611446399999,123.61982236,15121,53006.35000000,67.22269076,0
2021-01-24 00:00:00,0.00127490,0.00128590,0.00127130,0.00127590,132792.03000000,1611460799999,169.85983455,14183,77431.86000000,99.05476023,0
2021-01-24 04:00:00,0.00127570,0.00128590,0.00126240,0.00127730,185379.54000000,1611475199999,236.49927691,14752,104517.15000000,133.33863067,0
2021-01-24 08:00:00,0.00127670,0.00129110,0.00127180,0.00128180,121691.38000000,1611489599999,156.32725799,15740,68627.30000000,88.14753537,0
2021-01-24 12:00:00,0.00128170,0.00128770,0.00127570,0.00128700,87987.75000000,1611503999999,112.80611528,13618,48441.77000000,62.12006019,0
2021-01-24 16:00:00,0.00128740,0.00130500,0.00128220,0.00130240,155782.98000000,1611518399999,201.52948288,16831,75982.93000000,98.32502840,0
2021-01-24 20:00:00,0.00130240,0.00130600,0.00128700,0.00129700,83579.46000000,1611532799999,108.50002703,12209,38571.75000000,50.11028068,0
2021-01-25 00:00:00,0.00129690,0.00131190,0.00126400,0.00127030,191612.52000000,1611547199999,248.39970945,24332,94307.33000000,122.36929954,0
2021-01-25 04:00:00,0.00127030,0.00128550,0.00126290,0.00126570,157173.89000000,1611561599999,200.31946895,18038,62589.31000000,79.76736483,0
2021-01-25 08:00:00,0.00126540,0.00128460,0.00125900,0.00128250,75149.13000000,1611575999999,95.43327485,12965,34532.50000000,43.88969602,0
2021-01-25 12:00:00,0.00128250,0.00128400,0.00123420,0.00124880,177891.32000000,1611590399999,222.22396947,28636,81730.22000000,102.21147870,0
2021-01-25 16:00:00,0.00124860,0.00126400,0.00124430,0.00125440,99212.63000000,1611604799999,124.25030822,17193,50944.17000000,63.82434537,0
2021-01-25 20:00:00,0.00125590,0.00129600,0.00124070,0.00129580,144758.09000000,1611619199999,182.78241077,23108,70721.47000000,89.44184154,0
2021-01-26 00:00:00,0.00129600,0.00131730,0.00127550,0.00129870,266133.39000000,1611633599999,345.59790761,25884,112036.36000000,145.35871075,0
2021-01-26 04:00:00,0.00129880,0.00130700,0.00127930,0.00129180,133331.66000000,1611647999999,172.10077676,16088,65715.67000000,84.81432091,0
2021-01-26 08:00:00,0.00129210,0.00129220,0.00126230,0.00127460,112450.52000000,1611662399999,143.50372745,18929,46142.07000000,58.88475065,0
2021-01-26 12:00:00,0.00127460,0.00129300,0.00127070,0.00128000,131445.89000000,1611676799999,168.46813502,18995,64061.69000000,82.13885820,0
2021-01-26 16:00:00,0.00128040,0.00129200,0.00126510,0.00127850,95566.15000000,1611691199999,122.21417496,17119,44501.06000000,56.91237316,0
2021-01-26 20:00:00,0.00127880,0.00128990,0.00126100,0.00128830,122315.45000000,1611705599999,156.25634129,16700,58063.14000000,74.21517903,0
2021-01-27 00:00:00,0.00128830,0.00130360,0.00128040,0.00129790,212615.26000000,1611719999999,275.43510608,22352,89329.09000000,115.75264184,0
2021-01-27 04:00:00,0.00129800,0.00131690,0.00129510,0.00131280,103005.96000000,1611734399999,134.61913778,12419,59120.62000000,77.27723561,0
2021-01-27 08:00:00,0.00131310,0.00133070,0.00130060,0.00132750,122194.55000000,1611748799999,160.96074651,20445,62506.57000000,82.37974574,0
2021-01-27 12:00:00,0.00132880,0.00135450,0.00132470,0.00133550,165354.92000000,1611763199999,221.33887363,27488,89583.19000000,119.98479119,0
2021-01-27 16:00:00,0.00133600,0.00135400,0.00132100,0.00132360,115308.41000000,1611777599999,153.90966638,21284,62251.40000000,83.13772822,0
2021-01-27 20:00:00,0.00132350,0.00135560,0.00129820,0.00134680,118975.42000000,1611791999999,157.85841866,20209,63241.56000000,84.09899210,0
2021-01-28 00:00:00,0.00134760,0.00135440,0.00133000,0.00133300,156215.88000000,1611806399999,209.92844315,16377,88138.66000000,118.46742532,0
2021-01-28 04:00:00,0.00133350,0.00135000,0.00132600,0.00134620,84738.77000000,1611820799999,113.48945722,13692,42484.40000000,56.90819423,0
2021-01-28 08:00:00,0.00134550,0.00136430,0.00134200,0.00134380,180304.95000000,1611835199999,244.08308024,20048,87939.98000000,119.07591712,0
2021-01-28 12:00:00,0.00134400,0.00135110,0.00131000,0.00132290,195973.80000000,1611849599999,260.78878005,28697,93746.30000000,124.75033997,0
2021-01-28 16:00:00,0.00132280,0.00132860,0.00129750,0.00130350,153196.51000000,1611863999999,200.65777240,28125,68491.69000000,89.71098010,0
2021-01-28 20:00:00,0.00130350,0.00131500,0.00126360,0.00127460,164271.97000000,1611878399999,211.77578296,28253,80668.67000000,104.13936878,0
2021-01-29 00:00:00,0.00127450,0.00127480,0.00123280,0.00125690,237154.69000000,1611892799999,297.06189795,36598,114641.64000000,143.73248637,0
2021-01-29 04:00:00,0.00125680,0.00132010,0.00125010,0.00131910,171976.37000000,1611907199999,221.58221852,33044,98292.86000000,126.86770060,0
2021-01-29 08:00:00,0.00131910,0.00132330,0.00114610,0.00118190,628691.47000000,1611921599999,756.77938678,93132,292649.19000000,351.56906485,0
2021-01-29 12:00:00,0.00118200,0.00119250,0.00113670,0.00117340,284856.16000000,1611935999999,332.08358636,45847,139810.20000000,162.87715650,0
2021-01-29 16:00:00,0.00117270,0.00125400,0.00115820,0.00123250,254292.63000000,1611950399999,308.56234328,38989,157426.62000000,191.38440050,0
2021-01-29 20:00:00,0.00123250,0.00126640,0.00120900,0.00125130,188702.73000000,1611964799999,232.23843730,29891,126328.91000000,155.28885785,0
2021-01-30 00:00:00,0.00125160,0.00130200,0.00123510,0.00129290,172167.20000000,1611979199999,216.72559675,28538,96228.54000000,121.15644718,0
2021-01-30 04:00:00,0.00129260,0.00129920,0.00127140,0.00127630,173492.35000000,1611993599999,223.25860925,21653,77272.21000000,99.49793647,0
2021-01-30 08:00:00,0.00127660,0.00130470,0.00126650,0.00130450,117100.63000000,1612007999999,149.99736269,24016,53584.82000000,68.65146840,0
2021-01-30 12:00:00,0.00130420,0.00133200,0.00128750,0.00131150,163058.70000000,1612022399999,213.92019201,30607,90847.89000000,119.26947246,0
2021-01-30 16:00:00,0.00131150,0.00132280,0.00129680,0.00130640,193516.62000000,1612036799999,253.77506114,35829,114865.64000000,150.62068466,0
2021-01-30 20:00:00,0.00130630,0.00131500,0.00128540,0.00130660,121130.83000000,1612051199999,157.79668990,23895,77530.32000000,101.00341977,0
2021-01-31 00:00:00,0.00130680,0.00134640,0.00130480,0.00131680,164038.87000000,1612065599999,217.78018582,25636,86007.62000000,114.18012690,0
2021-01-31 04:00:00,0.00131640,0.00132340,0.00130010,0.00131800,76688.89000000,1612079999999,100.57769078,14253,35424.31000000,46.49169932,0
2021-01-31 08:00:00,0.00131720,0.00134840,0.00130690,0.00134530,116967.49000000,1612094399999,155.28965975,21001,56551.48000000,75.05855477,0
2021-01-31 12:00:00,0.00134530,0.00134580,0.00130540,0.00132700,165477.09000000,1612108799999,218.79870918,26992,69615.22000000,91.89896855,0
2021-01-31 16:00:00,0.00132780,0.00135720,0.00132440,0.00134290,111643.28000000,1612123199999,149.83221747,24685,61018.61000000,81.92766259,0
2021-01-31 20:00:00,0.00134260,0.00134800,0.00132510,0.00133970,105107.51000000,1612137599999,140.21319578,21264,44118.22000000,58.87561794,0
2021-02-01 00:00:00,0.00134010,0.00135100,0.00131230,0.00132730,139166.53000000,1612151999999,185.09040792,22127,64300.63000000,85.53314843,0
