open_time,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
1612267200000,0.00066324,0.00066586,0.00066114,0.00066488,46682.10000000,1612270799999,30.95402212,1552,23933.50000000,15.87367598,0
1612270800000,0.00066488,0.00067005,0.00065929,0.00066457,88165.70000000,1612274399999,58.48501213,2751,50711.40000000,33.63692037,0
1612274400000,0.00066513,0.00066962,0.00066242,0.00066330,65927.00000000,1612277999999,43.87471181,1922,26717.10000000,17.78091972,0
1612278000000,0.00066298,0.00066409,0.00065441,0.00065592,96023.70000000,1612281599999,63.19621890,3107,46015.30000000,30.29334907,0
1612281600000,0.00065591,0.00066200,0.00065552,0.00065937,101645.80000000,1612285199999,66.99890168,2805,53944.80000000,35.55364578,0
1612285200000,0.00065962,0.00066022,0.00065439,0.00065620,62146.60000000,1612288799999,40.80351114,2158,30464.60000000,20.00285706,0
1612288800000,0.00065631,0.00065894,0.00065200,0.00065352,62499.80000000,1612292399999,40.95219941,2402,34287.90000000,22.46642539,0
1612292400000,0.00065365,0.00065500,0.00064502,0.00064754,89951.20000000,1612295999999,58.41469581,3345,34634.20000000,22.50172993,0
1612296000000,0.00064652,0.00065693,0.00064398,0.00065347,116902.30000000,1612299599999,75.95448952,4123,50723.80000000,32.93272965,0
1612299600000,0.00065326,0.00065841,0.00064981,0.00065470,83652.70000000,1612303199999,54.71841565,2930,41357.80000000,27.05374703,0
1612303200000,0.00065418,0.00066897,0.00065418,0.00066855,67723.00000000,1612306799999,44.78028710,3271,33817.30000000,22.39058013,0
1612306800000,0.00066854,0.00067982,0.00066440,0.00066615,215453.80000000,1612310399999,144.80045434,6012,97904.20000000,65.74844585,0
1612310400000,0.00066668,0.00067373,0.00065219,0.00065361,139330.00000000,1612313999999,91.93154742,4237,74979.70000000,49.48721064,0
1612314000000,0.00065382,0.00066374,0.00064747,0.00066057,88670.40000000,1612317599999,58.20911031,3283,49160.20000000,32.27571154,0
1612317600000,0.00066015,0.00066988,0.00065860,0.00066987,88663.80000000,1612321199999,58.74501352,2448,54784.60000000,36.28357288,0
1612321200000,0.00066987,0.00067425,0.00065900,0.00066092,85879.00000000,1612324799999,57.33233164,3119,32675.30000000,21.84498061,0
1612324800000,0.00066111,0.00066111,0.00065064,0.00065401,96090.30000000,1612328399999,62.80065257,3026,38710.50000000,25.29832741,0
1612328400000,0.00065422,0.00066100,0.00065314,0.00065439,64915.80000000,1612331999999,42.61867470,2191,22810.00000000,14.97066730,0
1612332000000,0.00065440,0.00066455,0.00065127,0.00066233,66988.90000000,1612335599999,43.91228484,2366,32964.40000000,21.60537953,0
1612335600000,0.00066233,0.00066781,0.00066073,0.00066158,117975.80000000,1612339199999,78.43914267,3081,46998.40000000,31.25750638,0
1612339200000,0.00066159,0.00067208,0.00065822,0.00066924,102747.60000000,1612342799999,68.32047632,3341,45561.90000000,30.31574357,0
1612342800000,0.00066946,0.00068450,0.00066946,0.00068060,98042.10000000,1612346399999,66.48001144,3679,50241.50000000,34.07179393,0
1612346400000,0.00067981,0.00069499,0.00067929,0.00068750,215665.00000000,1612349999999,148.52716761,6135,88512.70000000,60.95255799,0
1612350000000,0.00068784,0.00068905,0.00067735,0.00068122,140703.80000000,1612353599999,95.97664431,3578,71488.90000000,48.78339505,0
1612353600000,0.00068173,0.00068600,0.00067832,0.00067982,77113.40000000,1612357199999,52.53672785,2227,42063.50000000,28.65943293,0
1612357200000,0.00067980,0.00068808,0.00067465,0.00067721,176989.30000000,1612360799999,120.53451782,6196,78664.50000000,53.53448588,0
1612360800000,0.00067733,0.00070195,0.00067600,0.00069021,214940.80000000,1612364399999,148.18431065,7584,97727.90000000,67.46081968,0
1612364400000,0.00069000,0.00069413,0.00068066,0.00068797,251672.90000000,1612367999999,172.83197078,8181,141786.80000000,97.28356692,0
1612368000000,0.00068765,0.00069104,0.00066828,0.00066874,182512.10000000,1612371599999,123.91747423,7107,106456.60000000,72.25945347,0
1612371600000,0.00066879,0.00068388,0.00066879,0.00067640,116492.30000000,1612375199999,78.81850785,4652,50958.60000000,34.46143154,0
1612375200000,0.00067612,0.00068457,0.00067346,0.00068126,100253.60000000,1612378799999,68.18462239,3851,38736.00000000,26.32656592,0
1612378800000,0.00068039,0.00068183,0.00066720,0.00067119,82905.50000000,1612382399999,55.97091313,2812,35795.50000000,24.17456764,0
1612382400000,0.00067166,0.00067420,0.00066890,0.00067144,76478.30000000,1612385999999,51.41069916,2478,34307.80000000,23.05972667,0
1612386000000,0.00067126,0.00067249,0.00066319,0.00066365,92163.80000000,1612389599999,61.46281330,3218,44773.50000000,29.86314026,0
1612389600000,0.00066357,0.00066562,0.00065831,0.00066362,81352.80000000,1612393199999,53.85767562,3177,36537.40000000,24.18596486,0
1612393200000,0.00066382,0.00067041,0.00066091,0.00066687,121376.60000000,1612396799999,80.71601982,3436,60041.70000000,39.91757178,0
1612396800000,0.00066680,0.00069117,0.00066250,0.00066801,347013.80000000,1612400399999,234.79502292,12125,168271.40000000,113.81877281,0
1612400400000,0.00066759,0.00067170,0.00065632,0.00066806,168968.20000000,1612403999999,112.13454441,5863,82885.50000000,54.92082240,0
1612404000000,0.00066805,0.00067266,0.00065225,0.00065874,122117.50000000,1612407599999,80.83231567,4921,59721.50000000,39.54113461,0
1612407600000,0.00065920,0.00066356,0.00064637,0.00065456,137291.80000000,1612411199999,90.16373725,4584,64292.30000000,42.31949022,0
1612411200000,0.00065395,0.00065703,0.00064952,0.00065673,71407.40000000,1612414799999,46.65054279,2355,29407.80000000,19.21671899,0
1612414800000,0.00065694,0.00065854,0.00064880,0.00065638,65268.60000000,1612418399999,42.66899681,2071,33962.30000000,22.19537437,0
1612418400000,0.00065615,0.00065625,0.00065000,0.00065408,68606.60000000,1612421999999,44.80054751,2179,29960.80000000,19.56268001,0
1612422000000,0.00065389,0.00065772,0.00064873,0.00064898,91077.90000000,1612425599999,59.54052304,2932,38006.70000000,24.85409887,0
1612425600000,0.00064915,0.00065056,0.00063530,0.00064304,247493.90000000,1612429199999,159.01498951,8576,124539.70000000,80.00179296,0
1612429200000,0.00064285,0.00064491,0.00061600,0.00063931,359632.10000000,1612432799999,227.50935734,13531,173734.30000000,109.98008675,0
1612432800000,0.00063940,0.00064340,0.00063217,0.00063511,143895.40000000,1612436399999,91.86430420,5001,71343.60000000,45.52609352,0
1612436400000,0.00063534,0.00063742,0.00062795,0.00063390,172021.30000000,1612439999999,108.72188887,4239,115605.90000000,73.03354555,0
1612440000000,0.00063441,0.00064040,0.00063267,0.00063785,103538.10000000,1612443599999,65.91236502,2919,50831.40000000,32.36781869,0
1612443600000,0.00063794,0.00064999,0.00063614,0.00064011,156578.20000000,1612447199999,100.67110830,4495,76245.70000000,49.01600133,0
1612447200000,0.00064011,0.00064232,0.00063514,0.00063894,115590.90000000,1612450799999,73.85468562,3402,65889.70000000,42.11453867,0
1612450800000,0.00063924,0.00064634,0.00063781,0.00064548,86870.80000000,1612454399999,55.77565632,3088,44723.70000000,28.71623053,0
1612454400000,0.00064552,0.00065280,0.00063700,0.00065101,99654.60000000,1612457999999,64.36627124,3792,57005.90000000,36.80856702,0
